dataset,img_name,num_obj_anno,format,mode,format_mode,width,height,aspect_ratio,aspect_ratio_max
train,batch_2_000046.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000052.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000056.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000072.jpg,2,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_9_000066.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000081.jpg,5,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000099.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000091.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000095.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000003.jpg,14,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_6_000007.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000013.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000017.jpg,1,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_10_000016.jpg,1,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_10_000002.jpg,6,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_6_000006.JPG,4,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000090.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000098.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000094.jpg,3,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000080.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000084.JPG,8,JPG,RGB,JPG_RGB,1925,1408,1.3671875,1.3671875
train,batch_9_000067.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_9_000073.jpg,2,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000053.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000057.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000043.jpg,3,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000047.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_5048.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000061.jpg,1,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_1_000049.jpg,1,jpg,RGB,jpg_RGB,1537,2049,0.7501220107369448,1.3331164606376058
train,batch_7_000122.JPG,7,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5060.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000136.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_5_000008.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000018.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_5_000034.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000024.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_5_000020.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000101.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000115.JPG,12,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000056.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000052.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_11_000046.jpg,2,jpg,RGB,jpg_RGB,3456,4608,0.75,1.3333333333333333
train,batch_7_000042.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000129.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000013.jpg,6,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_15_000007.jpg,6,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_8_000023.jpg,16,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000095.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000091.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000085.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_8_000037.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000081.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000070.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000074.jpg,7,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_12_000060.jpg,1,jpg,RGB,jpg_RGB,4560,2160,2.111111111111111,2.111111111111111
train,batch_12_000048.jpg,1,jpg,RGB,jpg_RGB,2976,3968,0.75,1.3333333333333333
train,batch_3_IMG_4961.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000058.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_4977.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4963.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000076.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_4_000066.JPG,5,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000062.jpg,29,jpg,RGB,jpg_RGB,4000,3000,1.3333333333333333,1.3333333333333333
train,batch_12_000089.jpg,5,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_11_000093.jpg,1,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000097.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000021.jpg,3,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000083.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000035.jpg,10,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000039.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_11_000087.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_15_000011.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_8_000009.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000005.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_11_000050.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000054.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_11_000044.jpg,3,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_7_000068.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000117.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000036.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000088.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000022.JPG,5,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000026.jpg,3,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_7_000120.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000134.JPG,4,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000108.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000051.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000059.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000069.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000065.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000079.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000071.jpg,3,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000096.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000028.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000092.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000086.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000038.JPG,3,JPG,RGB,JPG_RGB,2624,1968,1.3333333333333333,1.3333333333333333
train,batch_14_000082.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000014.jpg,3,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_6_000010.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000000.jpg,0,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000005.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000001.jpg,12,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_10_000015.jpg,5,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000011.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000039.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000083.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000029.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000093.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000070.jpg,5,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000068.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000064.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_2_000044.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000040.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000054.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000058.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000050.JPG,5,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000062.JPG,12,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000109.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000076.JPG,6,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000135.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5063.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000121.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_5_000023.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000027.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_13_000033.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_5_000037.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000079.jpg,8,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_7_000069.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000102.JPG,6,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000045.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_11_000051.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_7_000055.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000008.jpg,4,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000004.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_15_000010.jpg,8,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_8_000034.jpg,9,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000082.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_11_000086.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_15_000038.jpg,3,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_11_000092.jpg,2,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000020.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000096.JPG,3,JPG,RGB,JPG_RGB,2448,2448,1.0,1.0
train,batch_4_000098.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000088.jpg,13,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_12_000063.jpg,2,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_12_000077.jpg,2,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_4_000073.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_4_000077.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000073.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_12_000067.jpg,1,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_4_000063.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4972.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4966.JPG,4,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_4_000088.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000098.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_8_000018.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000014.jpg,1,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_15_000000.jpg,7,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_7_000092.JPG,3,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000024.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000096.jpg,3,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_15_000028.jpg,13,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_11_000082.jpg,3,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000086.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_8_000030.jpg,2,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000106.JPG,6,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000069.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000079.JPG,10,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000051.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000041.jpg,1,jpg,RGB,jpg_RGB,4618,3463,1.3335258446433729,1.3335258446433729
train,batch_7_000045.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000033.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000037.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_13_000023.jpg,1,jpg,RGB,jpg_RGB,4208,2368,1.777027027027027,1.777027027027027
train,batch_1_000099.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_5_000027.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000119.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_1_000072.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000066.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_7_000125.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5067.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000131.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000060.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000068.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000078.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000074.jpg,4,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000054.JPG,8,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000050.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000044.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000048.jpg,1,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000040.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000015.JPG,3,JPG,RGB,JPG_RGB,2815,2195,1.2824601366742596,1.2824601366742596
train,batch_10_000011.jpg,14,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_10_000005.jpg,9,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000001.JPG,5,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000029.JPG,6,JPG,RGB,JPG_RGB,3680,2760,1.3333333333333333,1.3333333333333333
train,batch_2_000097.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000093.jpg,3,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000039.jpg,1,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_14_000087.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000083.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000086.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000038.jpg,4,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000082.JPG,9,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_2_000096.JPG,2,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_6_000028.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_14_000092.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_10_000004.jpg,11,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_6_000000.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_6_000014.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_10_000010.jpg,2,jpg,RGB,jpg_RGB,4000,1824,2.192982456140351,2.192982456140351
train,batch_14_000045.jpg,2,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_2_000041.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_9_000049.jpg,1,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_14_000051.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_14_000079.jpg,4,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_9_000075.jpg,4,jpg,RGB,jpg_RGB,1824,4000,0.456,2.192982456140351
train,batch_2_000069.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_9_000061.jpg,6,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000124.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_5066.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000067.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000073.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000118.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_13_000022.jpg,4,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_5_000026.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000098.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_13_000036.jpg,3,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_11_000040.jpg,4,jpg,RGB,jpg_RGB,4618,3463,1.3335258446433729,1.3335258446433729
train,batch_7_000044.JPG,7,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000050.JPG,3,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000054.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_7_000078.JPG,17,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_1_000107.JPG,4,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_11_000083.jpg,1,jpg,RGB,jpg_RGB,3024,4032,0.75,1.3333333333333333
train,batch_8_000031.jpg,10,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000087.JPG,8,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_8_000025.jpg,4,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_7_000093.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000029.jpg,24,jpg,RGB,jpg_RGB,1536,2048,0.75,1.3333333333333333
train,batch_11_000097.jpg,11,jpg,RGB,jpg_RGB,5312,2988,1.7777777777777777,1.7777777777777777
train,batch_15_000001.jpg,1,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_8_000019.jpg,3,jpg,RGB,jpg_RGB,2448,3264,0.75,1.3333333333333333
train,batch_15_000015.jpg,12,jpg,RGB,jpg_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000099.jpg,1,jpg,RGB,jpg_RGB,4160,3120,1.3333333333333333,1.3333333333333333
train,batch_4_000089.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4998.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_3_IMG_4967.JPG,2,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_12_000066.jpg,3,jpg,RGB,jpg_RGB,4208,2368,1.777027027027027,1.777027027027027
train,batch_4_000062.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000076.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000072.jpg,1,jpg,RGB,jpg_RGB,3120,4160,0.75,1.3333333333333333
train,batch_4_000060.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000064.jpg,1,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_12_000070.jpg,1,jpg,RGB,jpg_RGB,2368,4208,0.5627376425855514,1.777027027027027
train,batch_4_000074.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_12_000058.jpg,7,jpg,RGB,jpg_RGB,4032,3024,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_4965.JPG,1,JPG,RGB,JPG_RGB,3264,2448,1.3333333333333333,1.3333333333333333
train,batch_3_IMG_4971.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
train,batch_4_000048.JPG,1,JPG,RGB,JPG_RGB,2448,3264,0.75,1.3333333333333333
